date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity,day_of_week,month,day_of_year,heavy_rain_flag,weather_severity,price_lag_1,price_lag_3,price_lag_7,price_ma_7,price_ma_14,price_volatility_7,price_change_1d,price_change_7d
2025-02-12,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3711.98,5273.89,4262.61,27.97,0.0,39.02,2,2,43,0,0,4477.68,4490.44,4521.57,4468.414285714286,4575.567142857143,70.14542533364387,-215.07000000000062,-258.96000000000004
2025-02-13,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3914.5,5193.09,4515.62,21.5,0.7,38.58,3,2,44,0,0,4262.61,4455.67,4358.97,4431.42,4552.04,99.55912648605562,253.01000000000022,156.64999999999964
2025-02-14,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3758.37,4607.9,4223.72,21.92,4.58,65.73,4,2,45,0,0,4515.62,4477.68,4568.75,4453.798571428571,4548.600714285714,98.15561818333244,-291.89999999999964,-345.02999999999975
2025-02-15,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4021.73,5560.7,4849.75,24.22,0.0,70.13,5,2,46,0,0,4223.72,4262.61,4405.82,4404.5085714285715,4522.6449999999995,115.84683975384112,626.0299999999997,443.9300000000003
2025-02-16,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3804.84,5590.87,4497.48,33.48,10.77,36.93,6,2,47,1,2,4849.75,4515.62,4490.44,4467.927142857143,4541.448571428571,204.37210554233982,-352.27000000000044,7.039999999999964
2025-02-17,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3591.35,4942.35,4392.39,39.16,5.19,88.75,0,2,48,0,2,4497.48,4223.72,4455.67,4468.932857142858,4517.119285714286,204.51862488245243,-105.08999999999924,-63.279999999999745
2025-02-18,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3753.14,5384.47,4562.18,40.42,3.1,83.17,1,2,49,0,1,4392.39,4849.75,4477.68,4459.892857142857,4463.452142857143,206.59060237696184,169.78999999999996,84.5
2025-02-19,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4343.87,5563.46,4894.8,34.07,3.92,28.21,2,2,50,0,0,4562.18,4497.48,4262.61,4471.964285714285,4470.189285714286,210.23966616357436,332.6199999999999,632.1900000000005
2025-02-20,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3835.06,4754.35,4229.77,29.55,7.48,85.27,3,2,51,0,1,4894.8,4392.39,4515.62,4562.277142857142,4496.848571428572,239.11999865578503,-665.0299999999997,-285.84999999999945
2025-02-21,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3810.91,5220.89,4207.81,29.63,5.98,44.6,4,2,52,0,0,4229.77,4562.18,4223.72,4521.441428571428,4487.62,270.7340222080559,-21.960000000000036,-15.909999999999854
2025-02-22,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4302.18,5977.39,4824.62,26.44,0.29,46.83,5,2,53,0,0,4207.81,4894.8,4849.75,4519.168571428571,4461.838571428571,273.70054423454366,616.8099999999995,-25.13000000000011
2025-02-23,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4344.68,5249.53,4832.96,37.19,0.0,39.7,6,2,54,0,0,4824.62,4229.77,4497.48,4515.578571428571,4491.7528571428575,268.76204006695605,8.340000000000146,335.4800000000005
2025-02-24,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3544.86,4729.71,4374.6,32.22,5.32,42.83,0,2,55,0,0,4832.96,4207.81,4392.39,4563.504285714285,4516.2185714285715,293.7469146990958,-458.3599999999997,-17.789999999999964
2025-02-25,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3995.61,5688.81,4637.8,30.4,10.96,37.46,1,2,56,1,2,4374.6,4824.62,4562.18,4560.9628571428575,4510.427857142858,295.5455457688531,263.1999999999998,75.61999999999989
2025-02-26,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3799.9,5744.92,4635.32,36.04,0.0,35.72,2,2,57,0,0,4637.8,4832.96,4894.8,4571.765714285714,4521.865,296.9760289909572,-2.480000000000473,-259.4800000000005
2025-02-27,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4486.84,6171.96,5415.26,32.57,0.0,45.45,3,2,58,0,0,4635.32,4374.6,4229.77,4534.697142857143,4548.487142857143,264.3350195436513,779.9400000000005,1185.4899999999998
2025-02-28,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4028.41,5634.05,4777.2,34.89,2.64,31.46,4,2,59,0,0,5415.26,4637.8,4207.81,4704.052857142858,4612.7471428571425,387.4873960407958,-638.0600000000004,569.3899999999994
2025-03-01,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4398.4,5943.56,4927.22,20.89,0.0,59.45,5,3,60,0,0,4777.2,4635.32,4824.62,4785.394285714286,4652.2814285714285,319.8065633502624,150.02000000000044,102.60000000000036
2025-03-02,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3914.7,5794.44,4677.02,23.31,1.1,65.26,6,3,61,0,0,4927.22,5415.26,4832.96,4800.051428571429,4657.8150000000005,324.22458304024343,-250.19999999999982,-155.9399999999996
2025-03-03,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4608.96,5933.8,5216.54,30.48,7.19,33.84,0,3,62,0,0,4677.02,4777.2,4374.6,4777.774285714287,4670.639285714286,326.9325471131704,539.5199999999995,841.9399999999996
2025-03-04,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3980.3,5026.77,4535.98,41.96,0.0,78.93,1,3,63,0,1,5216.54,4927.22,4637.8,4898.051428571429,4729.507142857144,308.22314748834145,-680.5600000000004,-101.82000000000062
2025-03-05,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3837.71,5334.58,4726.4,38.8,0.0,82.09,2,3,64,0,1,4535.98,4677.02,4635.32,4883.505714285714,4727.635714285714,324.5234764418526,190.42000000000007,91.07999999999993
2025-03-06,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3841.63,5414.04,4349.59,18.27,0.0,44.2,3,3,65,0,0,4726.4,5216.54,5415.26,4896.517142857143,4715.607142857143,314.5880630133272,-376.8099999999995,-1065.67
2025-03-07,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4095.63,5099.99,4532.94,29.89,11.46,81.62,4,3,66,1,2,4349.59,4535.98,4777.2,4744.278571428571,4724.165714285715,277.3664740872985,183.34999999999945,-244.26000000000022
2025-03-08,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4115.02,5839.67,4793.46,41.37,0.0,71.5,5,3,67,0,1,4532.94,4726.4,4927.22,4709.384285714286,4747.3892857142855,287.7064067098712,260.52000000000044,-133.76000000000022
2025-03-09,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4075.67,5776.46,4695.71,27.24,4.63,63.55,6,3,68,0,0,4793.46,4349.59,4677.02,4690.2757142857145,4745.163571428572,274.98794627263055,-97.75,18.6899999999996
2025-03-10,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4322.53,5997.14,4967.56,23.93,3.19,83.33,0,3,69,0,0,4695.71,4532.94,5216.54,4692.9457142857145,4735.360000000001,274.9285176100129,271.85000000000036,-248.97999999999956
2025-03-11,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4467.96,5362.86,4917.99,31.66,1.16,69.98,1,3,70,0,0,4967.56,4793.46,4535.98,4657.377142857143,4777.714285714285,202.4517661661924,-49.57000000000062,382.0100000000002
2025-03-12,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4300.72,5537.49,4749.5,29.32,21.76,78.69,2,3,71,1,2,4917.99,4695.71,4726.4,4711.95,4797.727857142857,215.3503825551923,-168.48999999999978,23.100000000000364
2025-03-13,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4102.74,5287.64,4632.68,27.03,0.0,57.73,3,3,72,0,0,4749.5,4967.56,4349.59,4715.25,4805.8835714285715,215.78526888244173,-116.81999999999971,283.09000000000015
2025-03-14,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4073.52,5131.42,4677.79,18.6,1.35,42.11,4,3,73,0,0,4632.68,4917.99,4532.94,4755.691428571429,4749.985,153.31976328668992,45.10999999999967,144.85000000000036
2025-03-15,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3584.45,5387.15,4389.3,28.18,5.01,79.1,5,3,74,0,0,4677.79,4749.5,4793.46,4776.384285714286,4742.884285714286,125.49553257084074,-288.4899999999998,-404.15999999999985
2025-03-16,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3998.03,5718.24,4638.62,37.92,0.0,78.2,6,3,75,0,0,4389.3,4632.68,4695.71,4718.647142857143,4704.461428571429,191.79085516210202,249.3199999999997,-57.090000000000146
2025-03-17,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4402.59,5251.64,4793.0,35.93,0.0,47.72,0,3,76,0,0,4638.62,4677.79,4967.56,4710.4914285714285,4701.7185714285715,194.1283999855592,154.3800000000001,-174.5600000000004
2025-03-18,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4050.94,5524.37,5062.19,40.11,0.0,60.89,1,3,77,0,1,4793.0,4389.3,4917.99,4685.5542857142855,4671.465714285715,164.56275417574173,269.1899999999996,144.19999999999982
2025-03-19,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4001.93,5388.47,4662.99,27.61,4.07,39.18,2,3,78,0,0,5062.19,4638.62,4749.5,4706.154285714286,4709.052142857143,203.03652396035946,-399.1999999999998,-86.51000000000022
2025-03-20,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4223.69,5625.28,4709.35,32.84,0.0,72.27,3,3,79,0,0,4662.99,4793.0,4632.68,4693.795714285714,4704.522857142857,202.59078005157494,46.36000000000058,76.67000000000007
2025-03-21,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3925.51,5209.19,4561.87,33.46,9.2,73.62,4,3,80,0,0,4709.35,5062.19,4677.79,4704.748571428572,4730.22,200.80056220278178,-147.48000000000047,-115.92000000000007
2025-03-22,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4289.46,5131.47,4670.03,21.67,0.0,80.73,5,3,81,0,0,4561.87,4662.99,4389.3,4688.188571428572,4732.286428571429,208.04369776792868,108.15999999999985,280.72999999999956
2025-03-23,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4134.22,5459.51,4744.47,25.02,1.12,55.46,6,3,82,0,0,4670.03,4709.35,4638.62,4728.2928571428565,4723.47,163.00815958251,74.44000000000051,105.85000000000036
2025-03-24,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4320.75,6041.66,4959.05,25.12,0.0,35.46,0,3,83,0,0,4744.47,4561.87,4793.0,4743.414285714286,4726.952857142857,158.14014669032952,214.57999999999993,166.05000000000018
2025-03-25,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4626.02,6282.22,5250.44,18.79,0.0,45.37,1,3,84,0,0,4959.05,4670.03,5062.19,4767.135714285714,4726.345,178.02196071057892,291.3899999999994,188.25
2025-03-26,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4209.52,6096.65,5258.57,39.53,3.22,64.62,2,3,85,0,1,5250.44,4744.47,4662.99,4794.028571428571,4750.091428571429,235.09371595377266,8.13000000000011,595.5799999999999
2025-03-27,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4389.05,5927.02,4960.24,18.52,6.96,57.81,3,3,86,0,0,5258.57,4959.05,4709.35,4879.111428571428,4786.453571428571,282.7154975370463,-298.3299999999999,250.88999999999942
2025-03-28,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4094.06,5538.6,4707.7,22.82,0.0,76.66,4,3,87,0,0,4960.24,5250.44,4561.87,4914.952857142857,4809.850714285714,273.35537362648785,-252.53999999999996,145.82999999999993
2025-03-29,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4359.03,5767.3,5000.25,23.12,15.02,81.87,5,3,88,1,2,4707.7,5258.57,4670.03,4935.785714285715,4811.987142857142,246.16632215212815,292.5500000000002,330.22000000000025
2025-03-30,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4100.77,5813.79,4818.38,23.12,2.34,88.35,6,3,89,0,1,5000.25,4960.24,4744.47,4982.96,4855.626428571429,216.617481904548,-181.8699999999999,73.90999999999985
2025-03-31,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4299.76,5910.28,4901.83,29.98,0.0,28.27,0,3,90,0,0,4818.38,4707.7,4959.05,4993.518571428571,4868.466428571429,204.5187493791695,83.44999999999982,-57.220000000000255
2025-04-01,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4125.45,5625.9,5119.54,36.23,0.0,64.0,1,4,91,0,0,4901.83,5000.25,5250.44,4985.344285714285,4876.24,207.25125338239067,217.71000000000004,-130.89999999999964
2025-04-02,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4781.48,6360.14,5201.84,34.21,3.57,85.18,2,4,92,0,1,5119.54,4818.38,5258.57,4966.644285714285,4880.336428571428,183.93994226895148,82.30000000000018,-56.72999999999956
2025-04-03,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4524.6,6259.87,5145.94,41.71,0.0,72.82,3,4,93,0,1,5201.84,4901.83,4960.24,4958.54,4918.825714285714,169.62707105097877,-55.900000000000546,185.69999999999982
2025-04-04,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4407.57,5452.53,5042.14,33.6,3.13,88.03,4,4,94,0,1,5145.94,5119.54,4707.7,4985.068571428572,4950.010714285714,183.86116759016727,-103.79999999999927,334.4400000000005
2025-04-05,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4311.16,5815.51,4750.43,32.42,8.88,29.28,5,4,95,0,0,5042.14,5201.84,5000.25,5032.845714285714,4984.315714285714,137.3407014031362,-291.71000000000004,-249.8199999999997
2025-04-06,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4174.92,5552.5,5014.96,41.75,3.07,80.74,6,4,96,0,1,4750.43,5145.94,4818.38,4997.157142857142,4990.058571428571,174.62113548234467,264.52999999999975,196.57999999999993
2025-04-07,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3738.19,5314.3,4254.93,38.18,0.08,80.9,0,4,97,0,1,5014.96,5042.14,4901.83,5025.24,5009.379285714285,155.87943663827912,-760.0299999999997,-646.8999999999996
2025-04-08,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4524.8,6047.05,5046.34,35.94,0.0,62.28,1,4,98,0,0,4254.93,4750.43,5119.54,4932.825714285714,4959.085,332.7048389517429,791.4099999999999,-73.19999999999982
2025-04-09,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4363.31,6025.63,4889.75,31.79,5.91,77.16,2,4,99,0,0,5046.34,5014.96,5201.84,4922.368571428572,4944.506428571428,326.95893342684406,-156.59000000000015,-312.09000000000015
2025-04-10,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4134.37,6172.38,5134.72,28.7,3.33,58.95,3,4,100,0,0,4889.75,4254.93,5145.94,4877.784285714285,4918.162142857143,302.8911374766603,244.97000000000025,-11.219999999999345
2025-04-11,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3952.79,5007.59,4570.97,36.06,9.42,29.9,4,4,101,0,0,5134.72,5046.34,5042.14,4876.181428571429,4930.625,301.26088834699306,-563.75,-471.1700000000001
2025-04-12,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4184.05,5335.33,4745.13,25.42,5.09,74.31,5,4,102,0,0,4570.97,4889.75,4750.43,4808.8714285714295,4920.858571428572,310.49585426263934,174.15999999999985,-5.300000000000182
2025-04-13,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3773.09,5742.8,4640.5,36.95,0.0,60.91,6,4,103,0,0,4745.13,5134.72,5014.96,4808.114285714286,4902.635714285715,310.66852897459466,-104.63000000000011,-374.46000000000004
2025-04-14,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4082.42,5023.58,4481.33,25.96,10.53,52.86,0,4,104,1,2,4640.5,4570.97,4254.93,4754.62,4889.93,301.2107618705999,-159.17000000000007,226.39999999999964
2025-04-15,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4258.09,5266.16,4791.37,39.54,6.36,30.79,1,4,105,0,1,4481.33,4745.13,5046.34,4786.962857142857,4859.894285714286,245.6428449133893,310.03999999999996,-254.97000000000025
2025-04-16,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4417.49,6291.76,5331.5,32.62,7.62,50.83,2,4,106,0,0,4791.37,4640.5,4889.75,4750.538571428571,4836.453571428572,218.13538001499504,540.1300000000001,441.75
2025-04-17,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4724.65,6040.26,5287.14,18.3,0.0,57.68,3,4,107,0,0,5331.5,4481.33,5134.72,4813.645714285713,4845.714999999999,309.7733158756127,-44.35999999999967,152.42000000000007
2025-04-18,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3836.71,5579.15,4795.85,33.84,0.0,70.75,4,4,108,0,0,5287.14,4791.37,4570.97,4835.42,4855.800714285714,339.9868498437365,-491.28999999999996,224.8800000000001
2025-04-19,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3700.22,5058.19,4516.8,21.78,0.0,45.11,5,4,109,0,0,4795.85,5331.5,4745.13,4867.545714285714,4838.208571428571,320.92416034826505,-279.0500000000002,-228.32999999999993
2025-04-20,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3793.63,5569.91,4596.71,32.38,0.0,72.84,6,4,110,0,0,4516.8,5287.14,4640.5,4834.927142857143,4821.520714285713,346.05949650863545,79.90999999999985,-43.789999999999964
2025-04-21,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4300.99,5351.28,4809.07,37.72,3.94,78.57,0,4,111,0,0,4596.71,4795.85,4481.33,4828.671428571428,4791.645714285715,350.52689061984927,212.35999999999967,327.7399999999998
2025-04-22,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4545.21,5536.37,5035.01,24.76,5.39,53.73,1,4,112,0,0,4809.07,4516.8,4791.37,4875.4914285714285,4831.227142857142,316.6512191370077,225.9400000000005,243.64000000000033
2025-04-23,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4514.05,6296.91,5284.58,40.84,14.68,32.76,2,4,113,1,3,5035.01,4596.71,5331.5,4910.297142857143,4830.417857142857,319.24328840318196,249.5699999999997,-46.92000000000007
2025-04-24,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4041.08,5180.14,4649.63,41.86,3.52,87.14,3,4,114,0,2,5284.58,4809.07,5287.14,4903.594285714286,4858.620000000001,309.26228764902095,-634.9499999999998,-637.5100000000002
2025-04-25,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4151.21,5447.54,4778.71,32.48,0.0,77.25,4,4,115,0,0,4649.63,5035.01,4795.85,4812.521428571429,4823.970714285714,268.69737056327796,129.07999999999993,-17.140000000000327
2025-04-26,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4392.21,6135.28,5006.4,29.2,6.96,54.2,5,4,116,0,0,4778.71,5284.58,4516.8,4810.072857142857,4838.809285714286,268.9525885550772,227.6899999999996,489.59999999999945
2025-04-27,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4426.37,5466.4,4947.82,30.69,7.63,64.87,6,4,117,0,0,5006.4,4649.63,4596.71,4880.015714285714,4857.471428571428,242.31670900271317,-58.57999999999993,351.1099999999997
2025-04-28,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3777.5,5231.59,4601.73,33.55,9.87,61.17,0,4,118,0,0,4947.82,4778.71,4809.07,4930.174285714286,4879.422857142857,207.77730152394528,-346.09000000000015,-207.34000000000015
2025-04-29,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4394.24,5879.22,5083.53,38.47,0.0,86.14,1,4,119,0,2,4601.73,5006.4,5035.01,4900.5542857142855,4888.022857142858,240.1723104257421,481.8000000000002,48.51999999999953
2025-04-30,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3951.24,5285.57,4641.78,27.23,5.0,41.3,2,4,120,0,0,5083.53,4947.82,5284.58,4907.485714285714,4908.891428571428,245.34393959345934,-441.75,-642.8000000000002
2025-05-01,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4493.5,6732.94,5489.57,40.74,3.58,33.82,3,5,121,0,1,4641.78,4601.73,4649.63,4815.657142857142,4859.625714285714,196.01611870067407,847.79,839.9399999999996
2025-05-02,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4247.38,5856.85,4833.05,33.87,0.48,64.13,4,5,122,0,0,5489.57,5083.53,4778.71,4935.648571428571,4874.085,304.5055662013753,-656.5199999999995,54.340000000000146
2025-05-03,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3973.41,5199.94,4721.04,32.29,11.25,33.22,5,5,123,1,2,4833.05,4641.78,5006.4,4943.411428571429,4876.742142857142,300.5042309978683,-112.01000000000022,-285.3599999999997
2025-05-04,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3830.12,5864.17,4765.0,28.47,10.97,39.37,6,5,124,1,2,4721.04,5489.57,4947.82,4902.645714285713,4891.330714285715,309.7486467474971,43.960000000000036,-182.8199999999997
2025-05-05,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4171.9,5187.61,4676.64,36.73,4.5,55.14,0,5,125,0,0,4765.0,4833.05,4601.73,4876.528571428571,4903.351428571428,312.9952703278757,-88.35999999999967,74.91000000000076
2025-05-06,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3605.06,4879.43,4261.09,37.39,0.0,81.62,1,5,126,0,0,4676.64,4721.04,5083.53,4887.2300000000005,4893.892142857143,303.1599626159995,-415.5500000000002,-822.4399999999996
2025-05-07,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3742.04,5102.59,4643.21,29.69,1.74,82.8,2,5,127,0,0,4261.09,4765.0,4641.78,4769.738571428571,4838.612142857142,367.04308027934934,382.1199999999999,1.430000000000291
2025-05-08,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4046.36,5496.77,4688.96,26.99,1.1,66.68,3,5,128,0,0,4643.21,4676.64,5489.57,4769.942857142857,4792.8,366.9603811364519,45.75,-800.6099999999997
2025-05-09,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4437.21,5849.73,5035.06,33.79,0.0,85.96,4,5,129,0,1,4688.96,4261.09,4833.05,4655.570000000001,4795.609285714286,184.88125612583605,346.10000000000036,202.01000000000022
2025-05-10,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4018.95,5930.16,4873.98,41.51,2.27,89.33,5,5,130,0,2,5035.06,4643.21,4721.04,4684.428571428572,4813.92,227.95111423494453,-161.08000000000084,152.9399999999996
2025-05-11,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3861.7,5085.09,4620.25,31.9,14.86,66.97,6,5,131,1,2,4873.98,4688.96,4765.0,4706.277142857143,4804.461428571428,239.10182271118268,-253.72999999999956,-144.75
2025-05-12,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4458.14,5897.25,4855.19,38.8,1.29,49.72,0,5,132,0,1,4620.25,5035.06,4676.64,4685.598571428572,4781.063571428572,239.43585149461788,234.9399999999996,178.54999999999927
2025-05-13,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3987.33,5479.13,4850.19,28.77,5.53,29.74,1,5,133,0,0,4855.19,4873.98,4261.09,4711.105714285714,4799.167857142857,247.69061958130695,-5.0,589.0999999999995
2025-05-14,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4168.16,5665.3,4659.37,39.35,0.0,52.56,2,5,134,0,1,4850.19,4620.25,4643.21,4795.262857142857,4782.500714285715,150.19830266620787,-190.8199999999997,16.159999999999854
2025-05-15,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3966.07,5368.2,4578.48,19.71,0.0,47.05,3,5,135,0,0,4659.37,4855.19,4688.96,4797.571428571428,4783.757142857144,147.57296019580502,-80.89000000000033,-110.48000000000047
2025-05-16,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3778.5,5308.26,4509.9,36.12,5.95,48.13,4,5,136,0,0,4578.48,4850.19,5035.06,4781.788571428571,4718.6792857142855,165.89534506515258,-68.57999999999993,-525.1600000000008
2025-05-17,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4059.15,5202.45,4740.82,33.71,0.4,58.24,5,5,137,0,0,4509.9,4659.37,4873.98,4706.765714285714,4695.597142857143,150.28060873547602,230.92000000000007,-133.15999999999985
2025-05-18,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4097.55,5847.53,4781.47,35.29,7.8,89.49,6,5,138,0,1,4740.82,4578.48,4620.25,4687.742857142856,4697.01,133.0235327193778,40.650000000000546,161.22000000000025
2025-05-19,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3820.98,5399.98,4684.77,19.69,0.45,80.8,0,5,139,0,0,4781.47,4509.9,4855.19,4710.774285714286,4698.186428571428,133.34661986181692,-96.69999999999982,-170.41999999999916
2025-05-20,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,3819.83,5240.44,4584.62,28.56,0.0,73.2,1,5,140,0,0,4684.77,4740.82,4850.19,4686.428571428572,4698.767142857143,117.1603273906584,-100.15000000000055,-265.5699999999997
2025-05-21,Rajasthan,Kota,Kota APMC,Soybean,Oilseed,0,4078.61,5323.4,4847.21,19.95,14.47,80.82,2,5,141,1,2,4584.62,4781.47,4659.37,4648.49,4721.876428571428,96.46336714007373,262.59000000000015,187.84000000000015
