date,state,district,mandi,commodity,crop_category,is_perishable,min_price,max_price,modal_price,temperature,rainfall,humidity
2025-10-22,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1486.19,1991.35,1750.25,21.45,1.35,81.7
2025-10-23,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1589.4,2254.15,1903.23,23.5,0.0,69.68
2025-10-24,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1375.87,1988.35,1643.92,19.65,1.27,34.57
2025-10-25,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1610.94,1919.2,1756.85,28.45,8.06,45.94
2025-10-26,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1785.9,2240.25,2035.85,24.02,0.0,84.32
2025-10-27,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1334.37,2029.75,1658.76,33.12,5.45,75.76
2025-10-28,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1672.96,2336.9,1900.89,28.01,4.36,33.62
2025-10-29,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1639.56,2374.51,1973.9,27.6,0.0,69.68
2025-10-30,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1644.92,2177.59,1854.45,38.73,6.87,84.64
2025-10-31,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1618.21,2205.78,1937.61,28.85,14.28,35.2
2025-11-01,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1569.04,2364.24,1920.59,31.48,3.54,81.2
2025-11-02,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1622.42,2408.82,1996.9,30.11,14.4,71.7
2025-11-03,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1699.22,2193.7,1978.23,23.41,0.28,38.63
2025-11-04,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1448.6,2218.2,1807.25,28.02,2.97,76.38
2025-11-05,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1548.76,2185.76,1754.4,27.82,5.87,47.04
2025-11-06,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1693.81,2401.82,1932.99,27.31,5.11,62.4
2025-11-07,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1435.44,2072.75,1674.08,30.02,10.08,72.78
2025-11-08,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1552.74,2183.51,1759.46,28.17,0.0,43.63
2025-11-09,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1407.4,1863.57,1649.16,37.33,0.0,43.76
2025-11-10,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1602.72,2145.24,1925.44,36.68,1.39,54.58
2025-11-11,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1614.21,2291.34,1996.61,27.42,9.66,50.77
2025-11-12,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1689.62,2493.89,2083.17,21.49,0.46,41.36
2025-11-13,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1673.37,2194.03,1896.26,29.24,1.18,65.28
2025-11-14,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1589.28,2209.88,1865.6,30.04,14.15,74.49
2025-11-15,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1798.53,2343.62,1960.02,35.38,5.05,77.39
2025-11-16,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1790.22,2475.18,2009.46,20.99,9.28,38.24
2025-11-17,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1668.49,2150.45,1897.95,37.83,5.07,78.16
2025-11-18,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1618.72,2165.36,2004.15,29.73,0.0,69.03
2025-11-19,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1554.51,2166.5,1871.83,31.02,1.01,57.25
2025-11-20,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1853.33,2312.39,2061.24,35.5,22.95,88.44
2025-11-21,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1547.23,2048.93,1884.84,37.04,0.0,43.55
2025-11-22,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1606.65,2466.94,1998.97,28.38,0.0,43.14
2025-11-23,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1496.21,1918.04,1721.78,34.19,1.18,35.9
2025-11-24,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1614.0,2071.98,1881.88,36.17,8.7,51.44
2025-11-25,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1612.81,2090.04,1906.68,19.65,0.0,62.89
2025-11-26,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1591.77,2142.98,1828.94,40.55,9.13,31.97
2025-11-27,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1553.28,2300.85,1868.85,32.36,0.0,33.43
2025-11-28,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1751.27,2398.55,1926.29,27.82,0.0,25.77
2025-11-29,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1666.95,2384.62,2006.57,30.95,12.63,84.51
2025-11-30,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1781.28,2354.15,2041.33,19.9,6.93,58.59
2025-12-01,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1659.85,2181.52,1854.08,21.81,4.23,89.37
2025-12-02,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1912.03,2400.76,2151.75,32.83,0.61,66.08
2025-12-03,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1638.76,2473.64,1982.66,24.19,6.58,61.35
2025-12-04,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1816.34,2432.98,2179.82,32.56,9.12,30.47
2025-12-05,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1659.66,2038.55,1831.22,21.37,4.02,52.19
2025-12-06,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1755.43,2354.02,1918.46,22.76,0.07,56.27
2025-12-07,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1675.77,2048.25,1834.6,20.18,0.4,63.45
2025-12-08,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1518.4,2157.74,1895.63,24.56,1.04,54.66
2025-12-09,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1822.24,2503.88,2068.89,41.27,3.7,50.47
2025-12-10,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1912.05,2635.75,2122.41,19.78,0.0,64.89
2025-12-11,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1599.14,1957.0,1802.08,22.34,11.58,40.22
2025-12-12,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1803.17,2461.68,2088.07,31.36,5.57,40.36
2025-12-13,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1770.0,2473.39,2091.11,34.94,3.55,59.37
2025-12-14,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1836.54,2345.89,2152.23,37.18,0.0,62.56
2025-12-15,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1783.83,2576.72,2130.89,34.24,4.14,34.44
2025-12-16,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1799.6,2233.09,2052.22,24.05,0.0,53.19
2025-12-17,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1828.74,2271.05,2071.47,38.51,0.75,82.77
2025-12-18,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1834.64,2681.88,2151.95,23.6,0.0,51.41
2025-12-19,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1559.36,2172.89,1918.47,23.81,5.39,64.24
2025-12-20,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1933.5,2797.98,2318.08,32.96,3.54,60.1
2025-12-21,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1647.16,2208.6,2038.58,24.71,12.73,44.6
2025-12-22,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1765.63,2573.33,2119.01,18.87,1.11,58.03
2025-12-23,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2059.66,2547.15,2281.59,23.67,0.0,43.19
2025-12-24,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1764.01,2404.36,2027.72,41.83,4.04,36.04
2025-12-25,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,2048.51,2871.91,2430.04,25.36,0.0,86.93
2025-12-26,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1697.84,2185.01,1935.44,26.35,3.36,84.86
2025-12-27,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1823.2,2710.3,2270.35,38.44,7.42,36.25
2025-12-28,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1785.64,2289.92,2002.18,31.33,0.0,68.74
2025-12-29,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1829.07,2365.35,2008.76,21.73,2.63,28.58
2025-12-30,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1865.7,2317.68,2135.18,21.8,0.55,87.55
2025-12-31,Rajasthan,Jodhpur,Jodhpur APMC,Maize,Cereal,0,1861.89,2392.1,2066.41,36.17,0.35,71.1
2025-01-01,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3627.51,4912.89,4464.91,19.23,4.09,44.51
2025-01-02,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4042.17,5205.97,4478.33,31.76,4.05,41.1
2025-01-03,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3369.8,4514.26,3844.23,19.73,2.06,54.63
2025-01-04,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3742.58,5055.03,4162.67,21.57,11.49,62.8
2025-01-05,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3520.03,4401.13,4048.47,28.96,0.0,32.75
2025-01-06,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4184.56,5653.63,4557.13,39.64,3.47,33.01
2025-01-07,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3811.61,5232.52,4397.69,38.05,4.43,66.81
2025-01-08,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3915.65,5379.28,4347.14,26.29,0.0,29.04
2025-01-09,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3875.81,5233.68,4422.68,20.92,0.0,87.6
2025-01-10,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4177.96,5706.29,4770.86,30.33,0.0,46.54
2025-01-11,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3627.01,4883.86,4083.55,24.73,4.33,46.34
2025-01-12,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3616.9,4732.35,4192.56,23.91,9.17,89.3
2025-01-13,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3431.31,4640.2,3899.89,34.33,0.0,58.72
2025-01-14,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3906.05,5090.35,4327.15,22.18,2.78,28.42
2025-01-15,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3795.24,5123.29,4241.02,28.52,0.4,41.08
2025-01-16,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4468.47,5565.1,4886.49,40.79,0.0,82.36
2025-01-17,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3251.01,4619.31,4033.47,22.32,0.6,55.85
2025-01-18,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3779.08,4694.4,4165.18,20.65,5.45,89.03
2025-01-19,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4044.36,5338.05,4594.0,27.69,1.2,45.18
2025-01-20,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4001.61,5258.35,4571.65,21.62,0.0,60.75
2025-01-21,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3818.53,5377.44,4726.17,35.44,0.0,41.62
2025-01-22,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4421.16,5553.2,4923.94,25.34,0.06,59.09
2025-01-23,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3908.13,5298.2,4382.78,38.42,0.82,30.45
2025-01-24,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3892.82,5347.52,4658.23,26.37,10.68,35.31
2025-01-25,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3799.13,5105.0,4607.52,18.26,14.82,32.65
2025-01-26,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3497.8,5230.87,4311.27,18.1,0.77,31.1
2025-01-27,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3836.76,5002.99,4245.41,27.26,0.0,68.27
2025-01-28,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3660.15,5180.49,4368.87,40.81,0.0,60.46
2025-01-29,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3909.94,5584.61,4788.31,25.69,5.55,47.49
2025-01-30,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4038.07,4842.87,4451.63,39.36,3.93,58.67
2025-01-31,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3712.63,5155.92,4455.83,40.64,0.65,75.18
2025-02-01,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4122.73,5301.69,4700.59,38.51,1.9,41.54
2025-02-02,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3716.44,5691.66,4581.98,34.71,0.0,51.3
2025-02-03,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4235.34,5400.59,4796.84,39.63,9.82,26.38
2025-02-04,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4293.55,5814.57,4857.2,25.89,0.0,66.59
2025-02-05,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4233.24,6034.99,4851.75,24.78,4.59,88.39
2025-02-06,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3576.93,4767.93,4383.63,31.32,0.19,44.67
2025-02-07,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4190.5,5199.34,4588.19,22.78,0.0,25.78
2025-02-08,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4289.59,5578.15,4671.18,19.11,0.0,64.62
2025-02-09,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3636.03,4802.73,4355.49,41.52,2.94,70.14
2025-02-10,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3670.64,5550.49,4545.81,35.87,0.0,60.24
2025-02-11,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4199.77,5056.09,4680.62,23.08,0.0,80.81
2025-02-12,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4022.24,4835.09,4425.86,38.4,9.06,68.04
2025-02-13,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4297.32,5448.89,4695.85,40.8,3.98,85.67
2025-02-14,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4632.06,5812.33,5065.34,29.67,0.6,80.96
2025-02-15,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3939.6,5340.59,4503.64,36.25,0.0,42.59
2025-02-16,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4467.64,6071.65,5150.85,33.18,1.43,80.35
2025-02-17,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3701.53,5039.31,4439.38,31.25,2.8,83.42
2025-02-18,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3697.44,4919.66,4524.92,29.43,0.0,25.73
2025-02-19,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4160.18,6145.05,5111.57,19.8,2.76,47.11
2025-02-20,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3728.03,4826.97,4367.03,24.63,0.0,31.24
2025-02-21,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3515.54,5144.44,4224.97,20.85,0.0,62.4
2025-02-22,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4464.94,5660.71,4966.82,21.04,0.0,32.34
2025-02-23,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4690.89,6563.18,5395.24,41.48,0.0,74.77
2025-02-24,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4125.42,5316.5,4604.36,34.92,2.68,75.94
2025-02-25,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3830.6,5622.56,4739.56,25.13,5.38,69.7
2025-02-26,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4237.86,5614.64,4658.04,18.02,9.52,39.46
2025-02-27,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3690.19,5442.39,4416.5,18.73,0.57,80.0
2025-02-28,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3859.09,5077.17,4451.0,32.15,0.0,54.47
2025-03-01,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4249.03,5374.68,4676.79,35.49,5.71,45.49
2025-03-02,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3666.94,4863.55,4486.16,40.46,0.33,52.18
2025-03-03,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4104.21,5393.64,4757.36,25.13,2.87,41.01
2025-03-04,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3755.03,5516.62,4469.48,39.26,3.4,49.15
2025-03-05,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4162.74,6169.44,5061.36,32.75,8.93,52.34
2025-03-06,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3817.99,5741.15,4692.47,38.4,5.12,89.94
2025-03-07,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3991.43,5151.68,4726.16,41.62,8.39,26.25
2025-03-08,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4408.85,5901.59,4946.7,28.99,0.0,70.75
2025-03-09,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4269.45,5623.83,4735.73,36.43,0.0,41.09
2025-03-10,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4291.3,5292.83,4754.06,30.65,0.0,76.88
2025-03-11,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3922.48,5279.19,4751.23,21.7,1.07,65.55
2025-03-12,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3887.03,5145.42,4752.3,18.12,3.52,76.13
2025-03-13,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3631.04,5411.87,4390.1,27.9,6.68,30.39
2025-03-14,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4504.71,5489.38,5007.36,35.75,10.43,42.21
2025-03-15,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3840.01,5428.0,4768.42,24.53,3.56,62.73
2025-03-16,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4147.73,6032.59,5065.78,26.88,0.0,74.59
2025-03-17,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4319.13,5756.01,4925.18,26.63,0.0,40.07
2025-03-18,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4363.6,5335.61,4933.98,18.81,4.36,63.17
2025-03-19,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3969.77,5400.65,4571.51,18.92,5.06,44.93
2025-03-20,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3899.34,5466.87,4691.54,26.07,1.03,64.93
2025-03-21,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4452.86,6071.31,5016.51,28.67,8.46,70.69
2025-03-22,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4139.08,5837.86,4915.05,21.95,2.08,58.24
2025-03-23,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4305.35,6055.28,4991.39,41.51,0.05,65.33
2025-03-24,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4272.65,5448.54,5041.8,23.97,0.0,84.44
2025-03-25,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4023.85,5649.19,4755.84,20.64,0.0,71.37
2025-03-26,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4322.81,5580.04,4791.32,22.58,11.1,77.94
2025-03-27,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4189.44,6490.97,5206.97,39.3,11.77,85.34
2025-03-28,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4068.31,5410.64,4649.24,24.63,18.25,52.68
2025-03-29,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4180.51,5843.14,5120.45,32.76,8.11,27.16
2025-03-30,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4217.22,5835.6,4879.96,39.05,0.0,76.13
2025-03-31,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3978.0,5794.09,4654.25,40.2,0.0,49.26
2025-04-01,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4225.39,5369.05,4777.57,21.61,0.0,38.69
2025-04-02,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4141.29,5619.17,4808.77,22.15,4.87,57.27
2025-04-03,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3948.87,5612.47,4835.27,26.67,0.8,87.02
2025-04-04,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3798.83,5326.56,4748.21,23.03,10.5,88.98
2025-04-05,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4326.02,5823.28,4715.26,39.96,6.67,52.2
2025-04-06,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4165.28,5783.25,4819.85,36.35,0.0,56.08
2025-04-07,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4834.67,6655.12,5412.07,27.51,9.39,78.1
2025-04-08,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4947.36,6360.92,5396.64,39.1,7.3,49.13
2025-04-09,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4018.75,5770.29,4825.56,26.9,5.45,70.5
2025-04-10,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3910.57,5214.06,4686.99,29.01,0.0,39.35
2025-04-11,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4478.69,6228.79,5349.33,19.82,0.29,50.92
2025-04-12,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4260.12,5889.89,4843.14,23.09,4.83,48.74
2025-04-13,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3820.7,5389.86,4745.02,32.33,7.78,26.99
2025-04-14,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4047.88,5521.22,4777.94,27.68,23.12,58.91
2025-04-15,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3732.81,4959.51,4309.92,30.69,0.0,53.66
2025-04-16,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4453.2,6071.32,5077.3,40.73,0.0,33.26
2025-04-17,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3906.34,5275.12,4847.86,32.49,0.01,55.5
2025-04-18,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4041.63,5692.08,4764.53,31.5,9.27,52.7
2025-04-19,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4413.97,5714.35,4829.72,37.04,0.0,75.05
2025-04-20,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4231.83,5608.79,5052.21,22.35,3.4,29.38
2025-04-21,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3598.66,5007.91,4430.29,40.1,0.0,41.18
2025-04-22,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4019.05,5207.69,4761.74,30.0,6.61,82.99
2025-04-23,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3933.81,5583.41,4747.14,21.5,7.74,89.01
2025-04-24,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4080.53,5920.53,4795.25,25.36,0.0,67.24
2025-04-25,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4374.65,5855.59,4788.19,27.65,6.38,34.95
2025-04-26,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4067.2,5490.68,4722.31,25.41,0.0,84.89
2025-04-27,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4356.49,5946.9,4816.89,28.47,0.0,70.76
2025-04-28,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4729.57,6031.58,5149.03,32.55,8.83,84.17
2025-04-29,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3826.26,5859.19,4697.93,33.09,4.74,55.7
2025-04-30,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4239.9,5466.39,4731.3,37.08,11.02,36.46
2025-05-01,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3708.19,4948.13,4334.42,27.98,3.17,65.76
2025-05-02,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3904.13,5366.73,4499.62,26.71,4.54,43.34
2025-05-03,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3565.27,4979.66,4254.97,24.41,3.97,29.31
2025-05-04,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4241.53,6456.24,5236.39,35.57,0.0,69.37
2025-05-05,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,3616.11,5392.49,4342.37,40.39,5.96,81.97
2025-05-06,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4143.94,5496.34,4644.82,24.3,7.66,62.05
2025-05-07,Rajasthan,Jodhpur,Jodhpur APMC,Soybean,Oilseed,0,4291.17,5457.44,5004.93,20.65,8.19,84.22
